date,open,close,high,low,amount,instrument_key,instrument_name,ma20,ma25,ma60,ma120,ma200
2007-04-20,3460.9,3584.2,3591.46,3460.9,138889292.0,sse,上证指数,3376.8020000000006,3311.4232,3048.8385,2638.30225,2255.5682
2007-04-23,3615.79,3710.89,3710.89,3615.79,163498116.0,sse,上证指数,3406.2059999999997,3339.2812,3061.800166666667,2654.170916666667,2265.9262
2007-04-24,3736.15,3720.53,3762.39,3689.13,174389341.0,sse,上证指数,3435.291,3366.8144,3074.6566666666668,2670.086583333333,2276.17075
2007-04-25,3708.57,3743.96,3769.25,3653.99,151763061.0,sse,上证指数,3463.8379999999997,3394.2776,3087.4705000000004,2686.2264166666664,2286.5295
2007-04-26,3766.48,3783.06,3784.68,3732.6,117256968.0,sse,上证指数,3493.114,3422.7508,3102.8986666666665,2702.6714166666666,2296.9584000000004
2007-04-27,3788.75,3759.87,3802.92,3720.6,132175456.0,sse,上证指数,3521.9085,3450.1740000000004,3117.5204999999996,2718.6870833333332,2307.35
2007-04-30,3784.27,3841.27,3851.35,3759.48,146525713.0,sse,上证指数,3551.3419999999996,3478.9123999999997,3132.454,2735.233416666667,2317.96355
2007-05-08,3937.94,3950.01,3964.71,3901.33,160568200.0,sse,上证指数,3584.2775,3511.3596000000002,3149.444833333333,2752.7225833333337,2329.00625
2007-05-09,3961.1,4013.09,4015.22,3875.38,208397449.0,sse,上证指数,3620.3550000000005,3544.9624,3169.8906666666667,2770.612,2340.42075
2007-05-10,4021.42,4049.7,4072.14,3991.48,171113940.0,sse,上证指数,3656.8830000000003,3579.0488,3190.9618333333333,2788.64025,2351.9976
2007-05-11,4024.42,4021.68,4039.67,3949.37,140638210.0,sse,上证指数,3691.7875,3612.5568,3213.436333333333,2806.4081666666666,2363.37695
2007-05-14,3970.66,4046.39,4081.43,3940.36,139326221.0,sse,上证指数,3724.1595,3644.3084000000003,3237.333833333333,2824.57125,2374.9089
2007-05-15,4055.83,3899.18,4069.85,3891.36,156677553.0,sse,上证指数,3746.904,3668.6236,3257.7251666666666,2841.2604166666665,2386.12595
